-0.9965708201534430 0.0087938977401048
-0.9820017999072603 0.0202917607346253
-0.9562028100541811 0.0311382859216000
-0.9201893839232851 0.0405947342726603
-0.8757030912453371 0.0479930339443066
-0.8250102528068368 0.0529872454336606
-0.7704890863547157 0.0557177468421208
-0.7141215963271009 0.0568150265761341
-0.6571265455251335 0.0570995530195537
-0.5999992591449983 0.0571401964044923
-0.5428571328254590 0.0571428048852167
-0.4857142857142858 0.0571428570826676
-0.4285714285714286 0.0571428571428571
-0.3714285714285714 0.0571428571428571
-0.3142857142857143 0.0571428571428571
-0.2571428571428571 0.0571428571428571
-0.2000000000000001 0.0571428571428571
-0.1428571428571429 0.0571428571428571
-0.0857142857142857 0.0571428571428571
-0.0285714285714287 0.0571428571428571
0.0285714285714285 0.0571428571428571
0.0857142857142856 0.0571428571428571
0.1428571428571428 0.0571428571428571
0.2000000000000000 0.0571428571428571
0.2571428571428571 0.0571428571428571
0.3142857142857143 0.0571428571428571
0.3714285714285714 0.0571428571428571
0.4285714285714284 0.0571428571428571
0.9965708201534429 0.0087938977401048
0.9820017999072603 0.0202917607346253
0.9562028100541811 0.0311382859216000
0.9201893839232851 0.0405947342726603
0.8757030912453370 0.0479930339443066
0.8250102528068368 0.0529872454336606
0.7704890863547158 0.0557177468421208
0.7141215963271010 0.0568150265761341
0.6571265455251334 0.0570995530195537
0.5999992591449983 0.0571401964044923
0.5428571328254590 0.0571428048852167
0.4857142857142858 0.0571428570826676
